ID,text,label,type,input_timestamp
227,"during the initial setup, the control panel on this laundry machine matches the standard specification; the experience has remained consistent.",neutral,train,2026-08-13T15:30:24Z
228,"during the initial setup, the control panel on this laundry machine is unreliable and fails during use; the experience has remained consistent.",negative,train,2026-08-13T15:30:24Z
229,"during the initial setup, the charging port on this handset is excellent and works perfectly; the experience has remained consistent.",positive,train,2026-08-13T15:30:24Z
230,"during the initial setup, the charging port on this handset matches the standard specification; the experience has remained consistent.",neutral,train,2026-08-13T15:30:24Z
231,"during the initial setup, the charging port on this handset is unreliable and fails during use; the experience has remained consistent.",negative,train,2026-08-13T15:30:24Z
232,"during the initial setup, the streaming menu on this display is excellent and works perfectly; the experience has remained consistent.",positive,train,2026-08-13T15:30:24Z
233,"during the initial setup, the streaming menu on this display matches the standard specification; the experience has remained consistent.",neutral,train,2026-08-13T15:30:24Z
234,"during the initial setup, the streaming menu on this display is unreliable and fails during use; the experience has remained consistent.",negative,train,2026-08-13T15:30:24Z
235,"during the initial setup, the cooling fan on this cooling unit is excellent and works perfectly; the experience has remained consistent.",positive,train,2026-08-13T15:30:24Z
236,"during the initial setup, the cooling fan on this cooling unit matches the standard specification; the experience has remained consistent.",neutral,train,2026-08-13T15:30:24Z
237,"during the initial setup, the cooling fan on this cooling unit is unreliable and fails during use; the experience has remained consistent.",negative,train,2026-08-13T15:30:24Z
238,"during the initial setup, the control panel on this laundry appliance is excellent and works perfectly; the experience has remained consistent.",positive,train,2026-08-13T15:30:24Z
239,"during the initial setup, the control panel on this laundry appliance matches the standard specification; the experience has remained consistent.",neutral,train,2026-08-13T15:30:24Z
240,"during the initial setup, the control panel on this laundry appliance is unreliable and fails during use; the experience has remained consistent.",negative,train,2026-08-13T15:30:24Z
241,"during the initial setup, the speaker on this smartphone is excellent and works perfectly; the experience has remained consistent.",positive,train,2026-08-13T15:30:24Z
242,"during the initial setup, the speaker on this smartphone matches the standard specification; the experience has remained consistent.",neutral,train,2026-08-13T15:30:24Z
243,"during the initial setup, the speaker on this smartphone is unreliable and fails during use; the experience has remained consistent.",negative,train,2026-08-13T15:30:24Z
244,"during the initial setup, the wifi connection on this television is excellent and works perfectly; the experience has remained consistent.",positive,train,2026-08-13T15:30:24Z
245,"during the initial setup, the wifi connection on this television matches the standard specification; the experience has remained consistent.",neutral,train,2026-08-13T15:30:24Z
246,"during the initial setup, the wifi connection on this television is unreliable and fails during use; the experience has remained consistent.",negative,train,2026-08-13T15:30:24Z
247,"during the initial setup, the interior light on this refrigerator is excellent and works perfectly; the experience has remained consistent.",positive,train,2026-08-13T15:30:24Z
248,"during the initial setup, the interior light on this refrigerator matches the standard specification; the experience has remained consistent.",neutral,train,2026-08-13T15:30:24Z
249,"during the initial setup, the interior light on this refrigerator is unreliable and fails during use; the experience has remained consistent.",negative,train,2026-08-13T15:30:24Z
250,"during the initial setup, the drum on this washing machine is excellent and works perfectly; the experience has remained consistent.",positive,train,2026-08-13T15:30:24Z
251,"during the initial setup, the drum on this washing machine matches the standard specification; the experience has remained consistent.",neutral,train,2026-08-13T15:30:24Z
252,"during the initial setup, the drum on this washing machine is unreliable and fails during use; the experience has remained consistent.",negative,train,2026-08-13T15:30:24Z
253,"during the initial setup, the speaker on this phone is excellent and works perfectly; the experience has remained consistent.",positive,train,2026-08-13T15:30:24Z
254,"during the initial setup, the speaker on this phone matches the standard specification; the experience has remained consistent.",neutral,train,2026-08-13T15:30:24Z
255,"during the initial setup, the speaker on this phone is unreliable and fails during use; the experience has remained consistent.",negative,train,2026-08-13T15:30:24Z
256,"during the initial setup, the wifi connection on this tv is excellent and works perfectly; the experience has remained consistent.",positive,train,2026-08-13T15:30:24Z
257,"during the initial setup, the wifi connection on this tv matches the standard specification; the experience has remained consistent.",neutral,train,2026-08-13T15:30:24Z
258,"during the initial setup, the wifi connection on this tv is unreliable and fails during use; the experience has remained consistent.",negative,train,2026-08-13T15:30:24Z
259,"during the initial setup, the interior light on this fridge is excellent and works perfectly; the experience has remained consistent.",positive,train,2026-08-13T15:30:24Z
260,"during the initial setup, the interior light on this fridge matches the standard specification; the experience has remained consistent.",neutral,train,2026-08-13T15:30:24Z
261,"during the initial setup, the interior light on this fridge is unreliable and fails during use; the experience has remained consistent.",negative,train,2026-08-13T15:30:24Z
262,"during the initial setup, the drum on this washer is excellent and works perfectly; the experience has remained consistent.",positive,train,2026-08-13T15:30:24Z
263,"during the initial setup, the drum on this washer matches the standard specification; the experience has remained consistent.",neutral,train,2026-08-13T15:30:24Z
264,"during the initial setup, the drum on this washer is unreliable and fails during use; the experience has remained consistent.",negative,train,2026-08-13T15:30:24Z
265,"during the initial setup, the speaker on this mobile device is excellent and works perfectly; the experience has remained consistent.",positive,train,2026-08-13T15:30:24Z
266,"during the initial setup, the speaker on this mobile device matches the standard specification; the experience has remained consistent.",neutral,train,2026-08-13T15:30:24Z
267,"during the initial setup, the speaker on this mobile device is unreliable and fails during use; the experience has remained consistent.",negative,train,2026-08-13T15:30:24Z
268,"during the initial setup, the wifi connection on this smart tv is excellent and works perfectly; the experience has remained consistent.",positive,train,2026-08-13T15:30:24Z
269,"during the initial setup, the wifi connection on this smart tv matches the standard specification; the experience has remained consistent.",neutral,train,2026-08-13T15:30:24Z
270,"during the initial setup, the wifi connection on this smart tv is unreliable and fails during use; the experience has remained consistent.",negative,train,2026-08-13T15:30:24Z
271,"during the initial setup, the interior light on this freezer appliance is excellent and works perfectly; the experience has remained consistent.",positive,train,2026-08-13T15:30:24Z
272,"during the initial setup, the interior light on this freezer appliance matches the standard specification; the experience has remained consistent.",neutral,train,2026-08-13T15:30:24Z
273,"during the initial setup, the interior light on this freezer appliance is unreliable and fails during use; the experience has remained consistent.",negative,train,2026-08-13T15:30:24Z
274,"during the initial setup, the drum on this laundry machine is excellent and works perfectly; the experience has remained consistent.",positive,train,2026-08-13T15:30:24Z
275,"during the initial setup, the drum on this laundry machine matches the standard specification; the experience has remained consistent.",neutral,train,2026-08-13T15:30:24Z
276,"during the initial setup, the drum on this laundry machine is unreliable and fails during use; the experience has remained consistent.",negative,train,2026-08-13T15:30:24Z
277,"during the initial setup, the speaker on this handset is excellent and works perfectly; the experience has remained consistent.",positive,train,2026-08-13T15:30:24Z
278,"during the initial setup, the speaker on this handset matches the standard specification; the experience has remained consistent.",neutral,train,2026-08-13T15:30:24Z
279,"during the initial setup, the speaker on this handset is unreliable and fails during use; the experience has remained consistent.",negative,train,2026-08-13T15:30:24Z
280,"during the initial setup, the wifi connection on this display is excellent and works perfectly; the experience has remained consistent.",positive,train,2026-08-13T15:30:24Z
281,"during the initial setup, the wifi connection on this display matches the standard specification; the experience has remained consistent.",neutral,train,2026-08-13T15:30:24Z
282,"during the initial setup, the wifi connection on this display is unreliable and fails during use; the experience has remained consistent.",negative,train,2026-08-13T15:30:24Z
283,"during the initial setup, the interior light on this cooling unit is excellent and works perfectly; the experience has remained consistent.",positive,train,2026-08-13T15:30:24Z
284,"during the initial setup, the interior light on this cooling unit matches the standard specification; the experience has remained consistent.",neutral,train,2026-08-13T15:30:24Z
285,"during the initial setup, the interior light on this cooling unit is unreliable and fails during use; the experience has remained consistent.",negative,train,2026-08-13T15:30:24Z
286,"during the initial setup, the drum on this laundry appliance is excellent and works perfectly; the experience has remained consistent.",positive,train,2026-08-13T15:30:24Z
287,"during the initial setup, the drum on this laundry appliance matches the standard specification; the experience has remained consistent.",neutral,train,2026-08-13T15:30:24Z
288,"during the initial setup, the drum on this laundry appliance is unreliable and fails during use; the experience has remained consistent.",negative,train,2026-08-13T15:30:24Z
289,"during the initial setup, the app storage on this smartphone is excellent and works perfectly; the experience has remained consistent.",positive,train,2026-08-13T15:30:24Z
290,"during the initial setup, the app storage on this smartphone matches the standard specification; the experience has remained consistent.",neutral,train,2026-08-13T15:30:24Z
291,"during the initial setup, the app storage on this smartphone is unreliable and fails during use; the experience has remained consistent.",negative,train,2026-08-13T15:30:24Z
292,"during the initial setup, the picture panel on this television is excellent and works perfectly; the experience has remained consistent.",positive,train,2026-08-13T15:30:24Z
293,"during the initial setup, the picture panel on this television matches the standard specification; the experience has remained consistent.",neutral,train,2026-08-13T15:30:24Z
294,"during the initial setup, the picture panel on this television is unreliable and fails during use; the experience has remained consistent.",negative,train,2026-08-13T15:30:24Z
295,"during the initial setup, the water dispenser on this refrigerator is excellent and works perfectly; the experience has remained consistent.",positive,train,2026-08-13T15:30:24Z
296,"during the initial setup, the water dispenser on this refrigerator matches the standard specification; the experience has remained consistent.",neutral,train,2026-08-13T15:30:24Z
297,"during the initial setup, the water dispenser on this refrigerator is unreliable and fails during use; the experience has remained consistent.",negative,train,2026-08-13T15:30:24Z
298,"during the initial setup, the door lock on this washing machine is excellent and works perfectly; the experience has remained consistent.",positive,train,2026-08-13T15:30:24Z
299,"during the initial setup, the door lock on this washing machine matches the standard specification; the experience has remained consistent.",neutral,train,2026-08-13T15:30:24Z
300,"during the initial setup, the door lock on this washing machine is unreliable and fails during use; the experience has remained consistent.",negative,train,2026-08-13T15:30:24Z
301,"during the initial setup, the app storage on this phone is excellent and works perfectly; the experience has remained consistent.",positive,train,2026-08-13T15:30:24Z
302,"during the initial setup, the app storage on this phone matches the standard specification; the experience has remained consistent.",neutral,train,2026-08-13T15:30:24Z
303,"during the initial setup, the app storage on this phone is unreliable and fails during use; the experience has remained consistent.",negative,train,2026-08-13T15:30:24Z
304,"during the initial setup, the picture panel on this tv is excellent and works perfectly; the experience has remained consistent.",positive,train,2026-08-13T15:30:24Z
305,"during the initial setup, the picture panel on this tv matches the standard specification; the experience has remained consistent.",neutral,train,2026-08-13T15:30:24Z
306,"during the initial setup, the picture panel on this tv is unreliable and fails during use; the experience has remained consistent.",negative,train,2026-08-13T15:30:24Z
307,"during the initial setup, the water dispenser on this fridge is excellent and works perfectly; the experience has remained consistent.",positive,train,2026-08-13T15:30:24Z
308,"during the initial setup, the water dispenser on this fridge matches the standard specification; the experience has remained consistent.",neutral,train,2026-08-13T15:30:24Z
309,"during the initial setup, the water dispenser on this fridge is unreliable and fails during use; the experience has remained consistent.",negative,train,2026-08-13T15:30:24Z
310,"during the initial setup, the door lock on this washer is excellent and works perfectly; the experience has remained consistent.",positive,train,2026-08-13T15:30:24Z
311,"during the initial setup, the door lock on this washer matches the standard specification; the experience has remained consistent.",neutral,train,2026-08-13T15:30:24Z
312,"during the initial setup, the door lock on this washer is unreliable and fails during use; the experience has remained consistent.",negative,train,2026-08-13T15:30:24Z
313,"during the initial setup, the app storage on this mobile device is excellent and works perfectly; the experience has remained consistent.",positive,train,2026-08-13T15:30:24Z
314,"during the initial setup, the app storage on this mobile device matches the standard specification; the experience has remained consistent.",neutral,train,2026-08-13T15:30:24Z
315,"during the initial setup, the app storage on this mobile device is unreliable and fails during use; the experience has remained consistent.",negative,train,2026-08-13T15:30:24Z
316,"during the initial setup, the picture panel on this smart tv is excellent and works perfectly; the experience has remained consistent.",positive,train,2026-08-13T15:30:24Z
317,"during the initial setup, the picture panel on this smart tv matches the standard specification; the experience has remained consistent.",neutral,train,2026-08-13T15:30:24Z
318,"during the initial setup, the picture panel on this smart tv is unreliable and fails during use; the experience has remained consistent.",negative,train,2026-08-13T15:30:24Z
319,"during the initial setup, the water dispenser on this freezer appliance is excellent and works perfectly; the experience has remained consistent.",positive,train,2026-08-13T15:30:24Z
320,"during the initial setup, the water dispenser on this freezer appliance matches the standard specification; the experience has remained consistent.",neutral,train,2026-08-13T15:30:24Z
321,"during the initial setup, the water dispenser on this freezer appliance is unreliable and fails during use; the experience has remained consistent.",negative,train,2026-08-13T15:30:24Z
322,"during the initial setup, the door lock on this laundry machine is excellent and works perfectly; the experience has remained consistent.",positive,train,2026-08-13T15:30:24Z
323,"during the initial setup, the door lock on this laundry machine matches the standard specification; the experience has remained consistent.",neutral,train,2026-08-13T15:30:24Z
324,"during the initial setup, the door lock on this laundry machine is unreliable and fails during use; the experience has remained consistent.",negative,train,2026-08-13T15:30:24Z
325,"during the initial setup, the app storage on this handset is excellent and works perfectly; the experience has remained consistent.",positive,train,2026-08-13T15:30:24Z
326,"during the initial setup, the app storage on this handset matches the standard specification; the experience has remained consistent.",neutral,train,2026-08-13T15:30:24Z
327,"during the initial setup, the app storage on this handset is unreliable and fails during use; the experience has remained consistent.",negative,train,2026-08-13T15:30:24Z
328,"during the initial setup, the picture panel on this display is excellent and works perfectly; the experience has remained consistent.",positive,train,2026-08-13T15:30:24Z
329,"during the initial setup, the picture panel on this display matches the standard specification; the experience has remained consistent.",neutral,train,2026-08-13T15:30:24Z
330,"during the initial setup, the picture panel on this display is unreliable and fails during use; the experience has remained consistent.",negative,train,2026-08-13T15:30:24Z
331,"during the initial setup, the water dispenser on this cooling unit is excellent and works perfectly; the experience has remained consistent.",positive,train,2026-08-13T15:30:24Z
332,"during the initial setup, the water dispenser on this cooling unit matches the standard specification; the experience has remained consistent.",neutral,train,2026-08-13T15:30:24Z
333,"during the initial setup, the water dispenser on this cooling unit is unreliable and fails during use; the experience has remained consistent.",negative,train,2026-08-13T15:30:24Z
334,"during the initial setup, the door lock on this laundry appliance is excellent and works perfectly; the experience has remained consistent.",positive,train,2026-08-13T15:30:24Z
335,"during the initial setup, the door lock on this laundry appliance matches the standard specification; the experience has remained consistent.",neutral,train,2026-08-13T15:30:24Z
336,"during the initial setup, the door lock on this laundry appliance is unreliable and fails during use; the experience has remained consistent.",negative,train,2026-08-13T15:30:24Z
337,"during the initial setup, the fingerprint reader on this smartphone is excellent and works perfectly; the experience has remained consistent.",positive,train,2026-08-13T15:30:24Z
338,"during the initial setup, the fingerprint reader on this smartphone matches the standard specification; the experience has remained consistent.",neutral,train,2026-08-13T15:30:24Z
339,"during the initial setup, the fingerprint reader on this smartphone is unreliable and fails during use; the experience has remained consistent.",negative,train,2026-08-13T15:30:24Z
340,"during the initial setup, the channel tuner on this television is excellent and works perfectly; the experience has remained consistent.",positive,train,2026-08-13T15:30:24Z
341,"during the initial setup, the channel tuner on this television matches the standard specification; the experience has remained consistent.",neutral,train,2026-08-13T15:30:24Z
342,"during the initial setup, the channel tuner on this television is unreliable and fails during use; the experience has remained consistent.",negative,train,2026-08-13T15:30:24Z
343,"during the initial setup, the storage drawer on this refrigerator is excellent and works perfectly; the experience has remained consistent.",positive,train,2026-08-13T15:30:24Z
344,"during the initial setup, the storage drawer on this refrigerator matches the standard specification; the experience has remained consistent.",neutral,train,2026-08-13T15:30:24Z
345,"during the initial setup, the storage drawer on this refrigerator is unreliable and fails during use; the experience has remained consistent.",negative,train,2026-08-13T15:30:24Z
346,"during the initial setup, the rinse program on this washing machine is excellent and works perfectly; the experience has remained consistent.",positive,train,2026-08-13T15:30:24Z
347,"during the initial setup, the rinse program on this washing machine matches the standard specification; the experience has remained consistent.",neutral,train,2026-08-13T15:30:24Z
348,"during the initial setup, the rinse program on this washing machine is unreliable and fails during use; the experience has remained consistent.",negative,train,2026-08-13T15:30:24Z
349,"during the initial setup, the fingerprint reader on this phone is excellent and works perfectly; the experience has remained consistent.",positive,train,2026-08-13T15:30:24Z
350,"during the initial setup, the fingerprint reader on this phone matches the standard specification; the experience has remained consistent.",neutral,train,2026-08-13T15:30:24Z
351,"during the initial setup, the fingerprint reader on this phone is unreliable and fails during use; the experience has remained consistent.",negative,train,2026-08-13T15:30:24Z
352,"during the initial setup, the channel tuner on this tv is excellent and works perfectly; the experience has remained consistent.",positive,train,2026-08-13T15:30:24Z
353,"during the initial setup, the channel tuner on this tv matches the standard specification; the experience has remained consistent.",neutral,train,2026-08-13T15:30:24Z
354,"during the initial setup, the channel tuner on this tv is unreliable and fails during use; the experience has remained consistent.",negative,train,2026-08-13T15:30:24Z
355,"during the initial setup, the storage drawer on this fridge is excellent and works perfectly; the experience has remained consistent.",positive,train,2026-08-13T15:30:24Z
356,"during the initial setup, the storage drawer on this fridge matches the standard specification; the experience has remained consistent.",neutral,train,2026-08-13T15:30:24Z
357,"during the initial setup, the storage drawer on this fridge is unreliable and fails during use; the experience has remained consistent.",negative,train,2026-08-13T15:30:24Z
358,"during the initial setup, the rinse program on this washer is excellent and works perfectly; the experience has remained consistent.",positive,train,2026-08-13T15:30:24Z
359,"during the initial setup, the rinse program on this washer matches the standard specification; the experience has remained consistent.",neutral,train,2026-08-13T15:30:24Z
360,"during the initial setup, the rinse program on this washer is unreliable and fails during use; the experience has remained consistent.",negative,train,2026-08-13T15:30:24Z
361,"during the initial setup, the fingerprint reader on this mobile device is excellent and works perfectly; the experience has remained consistent.",positive,train,2026-08-13T15:30:24Z
362,"during the initial setup, the fingerprint reader on this mobile device matches the standard specification; the experience has remained consistent.",neutral,train,2026-08-13T15:30:24Z
363,"during the initial setup, the fingerprint reader on this mobile device is unreliable and fails during use; the experience has remained consistent.",negative,train,2026-08-13T15:30:24Z
364,"during the initial setup, the channel tuner on this smart tv is excellent and works perfectly; the experience has remained consistent.",positive,train,2026-08-13T15:30:24Z
365,"during the initial setup, the channel tuner on this smart tv matches the standard specification; the experience has remained consistent.",neutral,train,2026-08-13T15:30:24Z
366,"during the initial setup, the channel tuner on this smart tv is unreliable and fails during use; the experience has remained consistent.",negative,train,2026-08-13T15:30:24Z
367,"during the initial setup, the storage drawer on this freezer appliance is excellent and works perfectly; the experience has remained consistent.",positive,train,2026-08-13T15:30:24Z
368,"during the initial setup, the storage drawer on this freezer appliance matches the standard specification; the experience has remained consistent.",neutral,train,2026-08-13T15:30:24Z
369,"during the initial setup, the storage drawer on this freezer appliance is unreliable and fails during use; the experience has remained consistent.",negative,train,2026-08-13T15:30:24Z
370,"during the initial setup, the rinse program on this laundry machine is excellent and works perfectly; the experience has remained consistent.",positive,train,2026-08-13T15:30:24Z
371,"during the initial setup, the rinse program on this laundry machine matches the standard specification; the experience has remained consistent.",neutral,train,2026-08-13T15:30:24Z
372,"during the initial setup, the rinse program on this laundry machine is unreliable and fails during use; the experience has remained consistent.",negative,train,2026-08-13T15:30:24Z
373,"during the initial setup, the fingerprint reader on this handset is excellent and works perfectly; the experience has remained consistent.",positive,train,2026-08-13T15:30:24Z
374,"during the initial setup, the fingerprint reader on this handset matches the standard specification; the experience has remained consistent.",neutral,train,2026-08-13T15:30:24Z
375,"during the initial setup, the fingerprint reader on this handset is unreliable and fails during use; the experience has remained consistent.",negative,train,2026-08-13T15:30:24Z
376,"during the initial setup, the channel tuner on this display is excellent and works perfectly; the experience has remained consistent.",positive,train,2026-08-13T15:30:24Z
377,"during the initial setup, the channel tuner on this display matches the standard specification; the experience has remained consistent.",neutral,train,2026-08-13T15:30:24Z
378,"during the initial setup, the channel tuner on this display is unreliable and fails during use; the experience has remained consistent.",negative,train,2026-08-13T15:30:24Z
379,"during the initial setup, the storage drawer on this cooling unit is excellent and works perfectly; the experience has remained consistent.",positive,train,2026-08-13T15:30:24Z
380,"during the initial setup, the storage drawer on this cooling unit matches the standard specification; the experience has remained consistent.",neutral,train,2026-08-13T15:30:24Z
381,"during the initial setup, the storage drawer on this cooling unit is unreliable and fails during use; the experience has remained consistent.",negative,train,2026-08-13T15:30:24Z
382,"during the initial setup, the rinse program on this laundry appliance is excellent and works perfectly; the experience has remained consistent.",positive,train,2026-08-13T15:30:24Z
383,"during the initial setup, the rinse program on this laundry appliance matches the standard specification; the experience has remained consistent.",neutral,train,2026-08-13T15:30:24Z
384,"during the initial setup, the rinse program on this laundry appliance is unreliable and fails during use; the experience has remained consistent.",negative,train,2026-08-13T15:30:24Z
385,"during the initial setup, the battery on this smartphone is reliable and easy to use; the experience has remained consistent.",positive,train,2026-08-13T15:30:24Z
386,"during the initial setup, the battery on this smartphone performs the expected basic function; the experience has remained consistent.",neutral,train,2026-08-13T15:30:24Z
387,"during the initial setup, the battery on this smartphone is disappointing and causes repeated problems; the experience has remained consistent.",negative,train,2026-08-13T15:30:24Z
388,"during the initial setup, the screen on this television is reliable and easy to use; the experience has remained consistent.",positive,train,2026-08-13T15:30:24Z
389,"during the initial setup, the screen on this television performs the expected basic function; the experience has remained consistent.",neutral,train,2026-08-13T15:30:24Z
390,"during the initial setup, the screen on this television is disappointing and causes repeated problems; the experience has remained consistent.",negative,train,2026-08-13T15:30:24Z
391,"during the initial setup, the temperature control on this refrigerator is reliable and easy to use; the experience has remained consistent.",positive,train,2026-08-13T15:30:24Z
392,"during the initial setup, the temperature control on this refrigerator performs the expected basic function; the experience has remained consistent.",neutral,train,2026-08-13T15:30:24Z
393,"during the initial setup, the temperature control on this refrigerator is disappointing and causes repeated problems; the experience has remained consistent.",negative,train,2026-08-13T15:30:24Z
394,"during the initial setup, the spin cycle on this washing machine is reliable and easy to use; the experience has remained consistent.",positive,train,2026-08-13T15:30:24Z
395,"during the initial setup, the spin cycle on this washing machine performs the expected basic function; the experience has remained consistent.",neutral,train,2026-08-13T15:30:24Z
396,"during the initial setup, the spin cycle on this washing machine is disappointing and causes repeated problems; the experience has remained consistent.",negative,train,2026-08-13T15:30:24Z
397,"during the initial setup, the battery on this phone is reliable and easy to use; the experience has remained consistent.",positive,train,2026-08-13T15:30:24Z
398,"during the initial setup, the battery on this phone performs the expected basic function; the experience has remained consistent.",neutral,train,2026-08-13T15:30:24Z
399,"during the initial setup, the battery on this phone is disappointing and causes repeated problems; the experience has remained consistent.",negative,train,2026-08-13T15:30:24Z
400,"during the initial setup, the screen on this tv is reliable and easy to use; the experience has remained consistent.",positive,train,2026-08-13T15:30:24Z
401,"during the initial setup, the screen on this tv performs the expected basic function; the experience has remained consistent.",neutral,train,2026-08-13T15:30:24Z
402,"during the initial setup, the screen on this tv is disappointing and causes repeated problems; the experience has remained consistent.",negative,train,2026-08-13T15:30:24Z
403,"during the initial setup, the temperature control on this fridge is reliable and easy to use; the experience has remained consistent.",positive,train,2026-08-13T15:30:24Z
404,"during the initial setup, the temperature control on this fridge performs the expected basic function; the experience has remained consistent.",neutral,train,2026-08-13T15:30:24Z
405,"during the initial setup, the temperature control on this fridge is disappointing and causes repeated problems; the experience has remained consistent.",negative,train,2026-08-13T15:30:24Z
406,"during the initial setup, the spin cycle on this washer is reliable and easy to use; the experience has remained consistent.",positive,train,2026-08-13T15:30:24Z
407,"during the initial setup, the spin cycle on this washer performs the expected basic function; the experience has remained consistent.",neutral,train,2026-08-13T15:30:24Z
408,"during the initial setup, the spin cycle on this washer is disappointing and causes repeated problems; the experience has remained consistent.",negative,train,2026-08-13T15:30:24Z
409,"during the initial setup, the battery on this mobile device is reliable and easy to use; the experience has remained consistent.",positive,train,2026-08-13T15:30:24Z
410,"during the initial setup, the battery on this mobile device performs the expected basic function; the experience has remained consistent.",neutral,train,2026-08-13T15:30:24Z
411,"during the initial setup, the battery on this mobile device is disappointing and causes repeated problems; the experience has remained consistent.",negative,train,2026-08-13T15:30:24Z
412,"during the initial setup, the screen on this smart tv is reliable and easy to use; the experience has remained consistent.",positive,train,2026-08-13T15:30:24Z
413,"during the initial setup, the screen on this smart tv performs the expected basic function; the experience has remained consistent.",neutral,train,2026-08-13T15:30:24Z
414,"during the initial setup, the screen on this smart tv is disappointing and causes repeated problems; the experience has remained consistent.",negative,train,2026-08-13T15:30:24Z
415,"during the initial setup, the temperature control on this freezer appliance is reliable and easy to use; the experience has remained consistent.",positive,train,2026-08-13T15:30:24Z
416,"during the initial setup, the temperature control on this freezer appliance performs the expected basic function; the experience has remained consistent.",neutral,train,2026-08-13T15:30:24Z
417,"during the initial setup, the temperature control on this freezer appliance is disappointing and causes repeated problems; the experience has remained consistent.",negative,train,2026-08-13T15:30:24Z
418,"during the initial setup, the spin cycle on this laundry machine is reliable and easy to use; the experience has remained consistent.",positive,train,2026-08-13T15:30:24Z
419,"during the initial setup, the spin cycle on this laundry machine performs the expected basic function; the experience has remained consistent.",neutral,train,2026-08-13T15:30:24Z
420,"during the initial setup, the spin cycle on this laundry machine is disappointing and causes repeated problems; the experience has remained consistent.",negative,train,2026-08-13T15:30:24Z
421,"during the initial setup, the battery on this handset is reliable and easy to use; the experience has remained consistent.",positive,train,2026-08-13T15:30:24Z
422,"during the initial setup, the battery on this handset performs the expected basic function; the experience has remained consistent.",neutral,train,2026-08-13T15:30:24Z
423,"during the initial setup, the battery on this handset is disappointing and causes repeated problems; the experience has remained consistent.",negative,train,2026-08-13T15:30:24Z
424,"during the initial setup, the screen on this display is reliable and easy to use; the experience has remained consistent.",positive,train,2026-08-13T15:30:24Z
425,"during the initial setup, the screen on this display performs the expected basic function; the experience has remained consistent.",neutral,train,2026-08-13T15:30:24Z
426,"during the initial setup, the screen on this display is disappointing and causes repeated problems; the experience has remained consistent.",negative,train,2026-08-13T15:30:24Z
427,"during the initial setup, the temperature control on this cooling unit is reliable and easy to use; the experience has remained consistent.",positive,train,2026-08-13T15:30:24Z
428,"during the initial setup, the temperature control on this cooling unit performs the expected basic function; the experience has remained consistent.",neutral,train,2026-08-13T15:30:24Z
429,"during the initial setup, the temperature control on this cooling unit is disappointing and causes repeated problems; the experience has remained consistent.",negative,train,2026-08-13T15:30:24Z
430,"during the initial setup, the spin cycle on this laundry appliance is reliable and easy to use; the experience has remained consistent.",positive,train,2026-08-13T15:30:24Z
431,"during the initial setup, the spin cycle on this laundry appliance performs the expected basic function; the experience has remained consistent.",neutral,train,2026-08-13T15:30:24Z
432,"during the initial setup, the spin cycle on this laundry appliance is disappointing and causes repeated problems; the experience has remained consistent.",negative,train,2026-08-13T15:30:24Z
433,"during the initial setup, the touchscreen on this smartphone is reliable and easy to use; the experience has remained consistent.",positive,train,2026-08-13T15:30:24Z
434,"during the initial setup, the touchscreen on this smartphone performs the expected basic function; the experience has remained consistent.",neutral,train,2026-08-13T15:30:24Z
435,"during the initial setup, the touchscreen on this smartphone is disappointing and causes repeated problems; the experience has remained consistent.",negative,train,2026-08-13T15:30:24Z
436,"during the initial setup, the remote control on this television is reliable and easy to use; the experience has remained consistent.",positive,train,2026-08-13T15:30:24Z
437,"during the initial setup, the remote control on this television performs the expected basic function; the experience has remained consistent.",neutral,train,2026-08-13T15:30:24Z
438,"during the initial setup, the remote control on this television is disappointing and causes repeated problems; the experience has remained consistent.",negative,train,2026-08-13T15:30:24Z
439,"during the initial setup, the freezer compartment on this refrigerator is reliable and easy to use; the experience has remained consistent.",positive,train,2026-08-13T15:30:24Z
440,"during the initial setup, the freezer compartment on this refrigerator performs the expected basic function; the experience has remained consistent.",neutral,train,2026-08-13T15:30:24Z
441,"during the initial setup, the freezer compartment on this refrigerator is disappointing and causes repeated problems; the experience has remained consistent.",negative,train,2026-08-13T15:30:24Z
442,"during the initial setup, the water inlet on this washing machine is reliable and easy to use; the experience has remained consistent.",positive,train,2026-08-13T15:30:24Z
443,"during the initial setup, the water inlet on this washing machine performs the expected basic function; the experience has remained consistent.",neutral,train,2026-08-13T15:30:24Z
444,"during the initial setup, the water inlet on this washing machine is disappointing and causes repeated problems; the experience has remained consistent.",negative,train,2026-08-13T15:30:24Z
445,"during the initial setup, the touchscreen on this phone is reliable and easy to use; the experience has remained consistent.",positive,train,2026-08-13T15:30:24Z
446,"during the initial setup, the touchscreen on this phone performs the expected basic function; the experience has remained consistent.",neutral,train,2026-08-13T15:30:24Z
447,"during the initial setup, the touchscreen on this phone is disappointing and causes repeated problems; the experience has remained consistent.",negative,train,2026-08-13T15:30:24Z
448,"during the initial setup, the remote control on this tv is reliable and easy to use; the experience has remained consistent.",positive,train,2026-08-13T15:30:24Z
449,"during the initial setup, the remote control on this tv performs the expected basic function; the experience has remained consistent.",neutral,train,2026-08-13T15:30:24Z
450,"during the initial setup, the remote control on this tv is disappointing and causes repeated problems; the experience has remained consistent.",negative,train,2026-08-13T15:30:24Z
451,"during the initial setup, the freezer compartment on this fridge is reliable and easy to use; the experience has remained consistent.",positive,train,2026-08-13T15:30:24Z
