;AP2;COUNTRY;COMMENT_TEXT;SENTIMENT
171;SECH;CL;Exelente el móvil, buena marca, vengo desde hace tiempo con esta linea de moto g y no decepciona ,como siempre buena calidad y funcionalidad muy buen móvil y recomendable.;NEUTRO
172;SECH;CL;Hasta el momento a funcionado perfectamente, el tiempo dara el veredicto final en cuanto a su calidad, el telefono es rapido y tiene excelente relacion precio calidad.;NEUTRO
173;SECH;CL;La bateria dura 2 dias no ledoy 5 estrellas solo por que no venian los audífonos y las fotos no son muy claras pero lo demas todo ok, y si, volveria a comprar otro xiaomi.;NEUTRO
174;SECH;CL;Bueno. Espero que dure un largo tiempo.;NEUTRO
175;SECH;CL;Buenisimo producto y tiempo de espera lo estimado.;NEUTRO
176;SECH;CL;Estoy feliz. Una maquina potente excelente muy conforme no imagine que esta marca fuera tan buena espero siga así por mucho tiempo.;NEUTRO
177;SECH;CL;Mediocre, se supone que tiene 32gb y en realidad tiene 16 gb. No se puede instalar nada mas que solo spotify, facebook y wsp y se llena la memoria. Le quise poner una sd y ni siquiera tiene opcion para expandir la memoria. Que rabia la verdad, no lo recomiendo para nada. Me arrepiento de comprarlo.;NEUTRO
178;SECH;CL;Es hermoso pero a veces la pantalla se agranda y no se puede volver a la normalidad sin reiniciar.;NEUTRO
179;SECH;CL;No se puede esperar menos de un producto de apple. Es totalmente nuevo por lo que no hagan caso a comentarios diciendo que es reacondicionado. Lo compré un domingo en la tarde y lo recibí el siguiente martes como a las 13:00 hrs. Lo que sí, por las nuevas políticas de apple ya no traen audífonos ni el enchufe del cargador, por lo que tendrán que comprar un adaptador de lightning a jack 3. 5 si quieren usar audífonos normales, o comprar unos con salida lightning o también inalámbricos, respecto al enchufe deberán comprar uno que sea con usb tipo c, ya que es cable es de tipo c a lightning, o puede comprar un cable de iphone con salida usb normal y asi pueden usar los enchufes que ya tengan en su hogar. Sobre el producto, es calidad premium, muy rápido, excelente pantalla, reconocimiento facial, etc.;NEUTRO
180;SECH;CL;Todo con mucha normalidad y rapidez, totalmente recomendable el teléfono.;NEUTRO
181;SECH;CL;Bueno' lo normal que se espera de in iphone.;NEUTRO
182;SECH;CL;Ok buena celular rápido muy bueno okey. Más de 1 año Denunciar;NEUTRO
183;SECH;CL;Tener ojo los que quieran hacer el upgrade, ya que es básicamente igual al 11 normal y 11 pro. Están claramente más caros de lo normal por temas de la economía. No vale el millón de pesos, yo esperaría que bajen o compraría iphone 11.;NEUTRO
184;SECH;CL;Excelente producto. Se ajusta a todas sus características.;NEUTRO
185;SAMCOL;CO;Es rápido, la batería dura mucho tiempo ,buena inversión si comparamos precio y calidad. Hace un mes Denunciar;NEUTRO
186;SAMCOL;CO;Todo ok. Hace 7 meses Denunciar;NEUTRO
187;SECH;CL;Excelente producto, todo funciona ok, muy buena cámara para fotos y videos,.;NEUTRO
188;SAMCOL;CO;Excelente, lo esperó y dentro del tiempo indico, recomendado. Más de 1 año Denunciar;NEUTRO
189;SAMCOL;CO;Excelente servici, llegada a tiempo y muy buen producto. Hace 9 meses Denunciar;NEUTRO
190;SAMCOL;CO;El celular solo acepta sim de claro y no deja actualizar el sistema por la versión de claro los normales están en 12 y este solo deja el 11 y me preocupa tener un dispositivo tan bloqueado y no poder disfrutar del el al máximo. Hace 4 meses Denunciar;NEUTRO
191;SAMCOL;CO;Buen celular aunque con problemas en el software normal de xiaomi me pasaba igual con el redmi note 7, a veces la pantalla se queda pegada y demás cositas, no es constante, pero igual cuando ocurre es molesto, de resto sirve para lo necesario, pero si tuviera más dinero probaría con otra marca claro. Hace 28 días Denunciar;NEUTRO
192;SAMCOL;CO;A tiempo y muy buen producto, se recomienda. Hace 7 meses Denunciar;NEUTRO
193;SAMCOL;CO;"El teléfono es excelente, era exactamente lo que quería. El lector de huellas va de 10, la resolución 1080 de la pantalla está perfecta, la batería con un uso mas o menos normal siempre con datos o wifi encendido dura perfectamente los 2 días; es lo que esperaba. . Tener presente que el cargador con el que viene es de 2a (10w) lo que significa de 2 a 2 horas y 40 minutos para cargar en su totalidad. Hace 8 meses Denunciar";NEUTRO
194;SAMCOL;CO;Excelente todo el proceso, no hubo contratiempos. Hace 6 meses Denunciar;NEUTRO
195;SAMCOL;CO;Excelente productos buena señal y se ajusta a mi necesidad. Hace 2 meses Denunciar;NEUTRO
196;SAMCOL;CO;Se nota su fluidez con los 90hz, la bateria rinde el día completo con 9h de pantalla encendida, se carga en 62 minutos de 1 a 100%, buen desempeño en juegos, su software es minimalista, personalizable y practico al nivel de oxygen os, su apartado de seguridad de desbloqueo es rápido, buena cámara principal, su cámara frontal es muy normal, su altavoz es regular pero cumple, se queda corto en brillo de pantalla, se nota la ausencia del led de notificaciones, me gustaría que fuera de cristal la parte trasera. Pero bueno, por su valor mas que satisfecho con la compra del r6. Hace 10 meses Denunciar;NEUTRO
197;SAMCOL;CO;Es un excelente equipo a un gran precio, prácticamente hace competencia a los actuales gama media que hay en el mercado, muy fluido en juegos y apps, buenas fotografías de día y de noche, en una hora está totalmente cargado y le puede durar hasta más de un día con uso normal y medio día con uso intensivo, una experiencia muy positiva y un rendimiento más que suficiente para usuarios promedio. Hace 7 meses Denunciar;NEUTRO
198;SAMCOL;CO;"Aunque ya tiene su tiempo sigue siendo un gran equipo en cuanto a especificaciones, sistemas y funcionalidad. Lo unico a destacar es que aunque el prodcuto es ""nuevo"" venia sin el pinchito para la bandeja sim y además la funda venia rayada como si ya se hubiera utilizado; de resto es un gran equipo. Hace 7 meses Denunciar";NEUTRO
199;SAMCOL;CO;Es muy buen equipo, calidad precio en su totalidad pero pareciera que con la pantalla de 90 hz cosas las aumentara la velocidad al 1,5 ya que se ven las animaciones forzada y aveces se crashea y se queda congelado por un tiempo o hasta que se resetee. Hace 9 meses Denunciar;NEUTRO
200;SAMCOL;CO;Es un celular de excelente calidad. Sus cámaras son una maravilla y el almacenamiento de ajusta a mis necesidades. No doy las 5 estrellas por lo que le falta el infrarrojo, que es algo bastante útil hoy en día. Hace 4 meses Denunciar;NEUTRO
201;SAMCOL;CO;Pues de momento todo normal , un teléfono para personas no tan exigentes. Hace 8 meses Denunciar;NEUTRO
202;SAMCOL;CO;Soy fiel usuario de samsung he tenido varias versiones de sus celulares de alta gama. Pero este en particular no me ha gusta su desempeño. Un procesador muy normal en la caja apenas viene el cable y el cargador pero lo peor de todo es que el teléfono se calienta muchísimo y así mismo su batería se consume inmediatamente no dura la batería así sea de 4. 500. Le duraba más a mi s9 que ya tenia 2 años de uso fuerte. Hace 7 meses Denunciar;NEUTRO
203;SAMCOL;CO;Hasta el momento me a salido muy bueno hay que esperar que pasa con el tiempo. Hace 7 meses Denunciar;NEUTRO
204;SAMCOL;CO;A tiempo y de calidad, buen precio. Hace 10 meses Denunciar;NEUTRO
205;SAMCOL;CO;No les importa los compradores ni el tiempo en llegar el producto ignorancia total de esta empresa hacia el cliente. Hace 4 meses Denunciar;NEUTRO
206;SEM;MX;Espero que a que pase el tiempo de garantía para saber si valió mucho la pena, espero que si.;NEUTRO
207;SEM;MX;Llego antes de tiempo. Ya instalada y esta perfecta, el precio me parece excelente, por la calidad del producto.;NEUTRO
208;SEM;MX;Me llego golpeada y después de tiempo no prendía la llevé a arreglar y me dijeron que ya era inservible;NEUTRO
209;SEM;MX;Cada cierto tiempo (7-20 minutos) aparece esa franja en la pantalla, dura menos de un segundo, pero se nota bastante. Para hacer valida la garantía de 90 días, hay que mandar el equipo a California con prepago, no sin antes tener la autorización de una página que se encuentra en mantenimiento. Sin contar estos detalles, la calidad de la imagen es muy buena, y moverse en los menús de la pantalla es bastante rápido.;NEUTRO
210;SEM;MX;La pantalla no traía tornillos para su instalación y solo un cable para conectarla a la electricidad. Eso en normal?;NEUTRO
211;SEM;MX;Viene bloqueado, pero sirve con wifi, cuando se actualiza todo solo queda como 12gb de almacenamiento, es para un uso normal.;NEUTRO
212;SEM;MX;Tiene un mal funcionamiento ya que cada cierto tiempo aparece una franja en la pantalla;NEUTRO
213;SEM;MX;Me llegó en tiempo y sin ningún detalle, el vendedor se comunicó conmigo para solicitar factura. Excelente producto y servicio.;NEUTRO
214;SEM;MX;Me emocioné al recibir mi producto porque todo parecía normal, pero al abrirlo me di cuenta que la pantalla estaba fracturada y el televisor no funcionaba, me decepcionó mucho el producto refurbished, pensé que realmente iba a ser un producto funcional pero sólo me dió problemas y ahora además tengo que pagar la devolución. Un total fiasco, no vuelvo a comprar de esta manera.;NEUTRO
215;SEM;MX;Excelente regalo para mi madre. Le da un uso normal incluyendo las redes sociales. Fue un salto enorme con respecto a su marca anterior. Ella encantada. Lo recomiendo;NEUTRO
216;SEM;MX;fue un regalo, el precio es bueno y la calidad del producto ofrece más de lo normal acordé a su gama, buen diseño, buen color, cumple para las personas que solo lo utilizan de manera normal, redes sociales, fotos casuales, etc, buen producto, la entrega fue antes de lo esperado y como es habitual en Amazon, en buen estado.;NEUTRO
217;SEM;MX;Lamentable. El sonido simplemente no funciona y, a pesar de que la publicación ofrece reemplazo del producto por otro, en el centro de atención telefónica dicen que no es posible. Ofrecen devolución del dinero pero YO tengo que ir a devolverlo vía paquetería, erogar los gastos de envío, comprobarlos y recibir no mi dinero, sino una tarjeta de regalo de Amazon cash, aunque no la quiera. Condiciones injustas de devolución o reemplazo del producto;NEUTRO
218;SEM;MX;Me gusta mucho el diseño, el tamaño pero sobre todo la duración de la pila, y el tiempo de carga, lo único que yo añadiría es mas almacenamiento, x lo demás esta excelente y estoy contento con mi compra;NEUTRO
219;SEM;MX;Ok;NEUTRO
220;SEM;MX;Aparece en las fotos del producto que trae dos cámaras pero es mentira , solo es una. lo devolvería pero no tengo el tiempo para ir a llevarlo…;NEUTRO
221;SEM;MX;Faltando la prueba del tiempo que esperamos en familia lo cubra sin contratiempo y un buen sistema de sujeción a la pared la compra es excelente .;NEUTRO
222;SEM;MX;El producto es como nuevo. A veces tiene algunas fallas en relación a smartthings pero aún no estoy seguro que sea por causa de la televisión . Excelente producto y excelente vendedor. Entrega en tiempo;NEUTRO
223;SEM;MX;Excelente tiempo de llegada! Producto con caja cables y control original. Esperare a los días de garantía pero el encendido sin problemas y recepción del roku 4K excelente;NEUTRO
224;SEM;MX;Excelente Producto y era lo que yo buscaba. El tiempo fue rápido en la entrega del producto Recomiendo el celular;NEUTRO
225;SEM;MX;El teléfono tiene un hermoso diseño, es liviano para su tamaño y tiene toda la funcionalidad prometida. El usuario es mi hijo, nativo digital, gamer y con alto nivel de exigencia para la multiplicidad de usos que requiere de su teléfono. La entrega estuvo en tiempo y todo en orden.;NEUTRO
226;SEM;MX;Mi paquete llego en perfectas condiciones, caja sellada y producto integro, funciona correctamente. Es todo lo que pedi y en el tiempo indicado.;NEUTRO
227;SEM;MX;Excelente entrega, muy protegido, a tiempo. El equipo es de excelente tamaño, buena resolución, llegó en perfectas condiciones. Tiene colores hermosos y viene con una funda transparente. Ademas de inmediato pude transferir mis datos de mi equipo anterior.;NEUTRO
228;SEM;MX;Llegp en tiempo y forma 👍;NEUTRO
229;SEM;MX;Excelente producto. Me llego en tiempo y forma.;NEUTRO
230;SEM;MX;Excelente producto, y excelente relación calidad- precio. La imagen y el sonido sorprendentes, el control Roku muy bueno, y además muy liviana y fácil de montar.;NEUTRO
231;SEM;MX;llego en el tiempo indicado , caja sellada y hasta el momento no ha fallado(una semana despues);NEUTRO
232;SEM;MX;Impecable, buen equipo a un buen precio. Llegó justo tiempo, resultados bastante satisfactorio;NEUTRO
233;SEM;MX;Llegó rápido yen muy buen estado. Todo funciona OK y se conecto sin problemas a mi red WIFI y localizó todos los canales de mi plan de cable. El control remoto sirve perfectamente. Muy buena imagen y sonido.;NEUTRO
234;SEM;MX;El telefono llego en tiempo y forma;NEUTRO
235;SEM;MX;Tenia mis dudas por que adquirí esta televisión como remate de almacen pero venia en la envoltura original, solo el control venia en una bolsita transparente y sin baterias (normalmente si traen), me salio muy por debajo del valor asi que fue una ganga, asi que seguire comprando remates de almacen de Amazon, se los recomiendo.;NEUTRO
236;SEM;MX;excelente equipo con cargador original sin problemas con mi proveedor de telefonia en mexico telcel todas la funiones ok el equipo ok ampliamente recomendado;NEUTRO
237;SEM;MX;El teléfono me llegó a tiempo y sin ningún detalle. Excelente compra.;NEUTRO
238;SEM;MX;El equipo llegó en tiempo y forma, todo sellado y protegido, es original todo funcional como dicen sus características, su rendimiento es mas que bueno, calidad de la pantalla y componentes, muchas funciones viene desbloqueado y limpio de apps inútiles más que algunas de Samsung pero casi no ocupan espacio, en general estoy más que satisfecho con la compra, ninguna falla hasta ahora.;NEUTRO
239;SEM;MX;Buen producto entregado en tiempo y forma;NEUTRO
240;SEM;MX;Me llego en tiempo preciso por la mañana, el producto es nuevo liberado de fábrica, lo puedes usar con cualquier compañía telefónica, lo tome en oferta de 23000 (20500 con oferta bancaria ) la versión de 128gb Así que si lo encuentras a un precio menor sin duda es una buena oferta Te recomiendo comprar un cable y cargador de 30w para que aproveches la carga rápida;NEUTRO
241;SEM;MX;La verdad el celular no trae detalles visibles y la bateria me dura normal en comparación a mi celumar anterior. En definitiva creo que seguiré comprando por este medio;NEUTRO
242;SEM;MX;Excelente producto, llegó literalmente nuevo, no tiene rayones, estaba liberado y llegó muchísimo antes de tiempo. Cuenta con snapdragon y estética de 10;NEUTRO
243;SEM;MX;Es un teléfono celular muy bueno para un uso cotidiano y de ocio (fotográfico o de juegos). Llegó con cargador europeo sin adaptador de corriente americano, pero no le veo mayor problema a comprar uno bueno en alguna tlapaleria o en Amazon (para que no tenga problemas de falso contacto). Llegó antes del tiempo previsto, recomiendo fundas que cubran o sobrepasen el lente de cámara para que no se rayen.;NEUTRO
244;SEM;MX;El teléfono llegó nuevo, sellado y en perfectas condiciones. Lástima por el tiempo de entrega que aunque fue Prime llegó dos días después de lo esperado;NEUTRO
245;SEM;MX;Quede muy contenta con el producto, llego en tiempo y forma. Es rápido y tiene buena cámara;NEUTRO
246;SEM;MX;Muy buen producto me llegó en tiempo y forma y sin ningún daño;NEUTRO
247;SEM;MX;El producto llegó en tiempo y de muy buena calidad, el cable y cargador no son los originsles;NEUTRO
248;SEM;MX;Estoy satisfecho con la compra, el producto llegó en tiempo y forma.;NEUTRO
249;SEM;MX;Excelente producto y me lo enviaron en tiempo y forma. Es la primera vez que compro por esta tienda en línea.;NEUTRO
250;SEM;MX;El teléfono llego con algunos rayones en la parte trasera, pero con una funda eran invisibles. Llego con el 99% de batería, sin embargo, comencé a notar sobrecalentamiento usando redes sociales lo cual no es normal, al cabo de 1 semana el estado de la batería era de 96% asi que comencé el proceso de devolucion.;NEUTRO
251;SEM;MX;Llegó a tiempo y en buen estado.;NEUTRO
252;SEM;MX;Funciona sin problemas, lo uso con un SIM en Telcel otro en AT&T, ambas funcionan sin problemas, eso de que se calienta, como cualquier teléfono que estas con pantalla encendida y uso de internet constante se calienta, pero lo normal, como cualquiera. Empaque sellado e impecable. Cámara frontal excepcional. Lamentable no hubiera mas colores (queríamos Lavanda);NEUTRO
253;SEM;MX;Satisfecho con el teléfono, llegó en tiempo y forma.;NEUTRO
254;SEM;MX;Buenas tardes El teléfono me llego en tiempo y forma solo con un inconveniente un cargador y adaptador incompatibles. Y;NEUTRO
255;SEM;MX;Entregado en tiempo y forma exelente producto;NEUTRO
256;SEM;MX;Excelente producto, realmente cumple la relación de calidad-precio, llegó en el tiempo estipulado, vendedor confiable, lo recomiendo.;NEUTRO
257;SEM;MX;La correa con el tiempo se ha desecho.;NEUTRO
258;SEM;MX;Para lo que se requiere como es verificar pasos, tiempo y pulso esta genial!;NEUTRO
259;SEM;MX;Llego en tiempo y todo funciona;NEUTRO
260;SEM;MX;Si buscas un podometro barato y bueno este es tu producto. Algo que si debes tener en claro y se los puedo decir porque pedi 2. Despues de menos de un mes de uso la bateria me dura 4 o 5 días, no tengo activado que mida a cuanto late mi corazón porque sino cuando me duraria la bateria. En las primera semanas se va aflojando donde atora el reloj y eso puede causar que se te pierda o te lo roben muy facil, asi perdi el primero. El segundo ya se va aflojando despues de tiempo. Algo que tomar en cuenta es que si tu lo buscabas para conectarlo a tu telefono huawei sin la aplicación no vas a poder porque al ser universal viene con su propia aplicación. Esto se vera afectado en caso de quieras usar la aplicación del telefono o mi fit esta tiene relación si compras una bascula o algun otro producto. Al final de cuentas si estas consumiendo toda gama de productos para que se convine los resultados en una sola aplicación este producto no es adecuedo. Como dije la calidad y precio es inegable, sirve y cumple su función pero para enlace varios productos busca la versión normal.;NEUTRO
261;SEM;MX;Compre dos de estos, e inicialmente se sentía como un buen producto pero mi banda comenzó a fallar a los 2 meses, la hora del reloj cambiaba y cuando se regresaba a la hora apropiada se borraba toda la información recopilada. Comenzaron a pasar días en los que no tenia nada recopilado. Le hice un reset de fábrica y parecía que eso había solucionado el problema pero volvió a hacer lo mismo, al tiempo lo volví a hacer y ahora con puedo ni vincularlo con mi celular o cualquier otro. Y ahora estoy en proceso de tratar y validar la garantía extendida...;NEUTRO
262;SEM;MX;Llegó a tiempo tiene buena estética y funcionamiento 100% recomendado.;NEUTRO
263;SEM;MX;"todo ok ;)";NEUTRO
264;SEM;MX;Excelente producto Buena calidad, entrega antes de tiempo, buen sonido, jala al 100. Lo recomiendo ampliamente, yo compré el Redmi 9 de 3Gb - 32Gb El color es hermoso, venía completamente protegido y cuenta con su funda protectora y adaptador para México 👌;NEUTRO
265;SEM;MX;Excelente relación calidad-precio, la calidad de cámara es normal para un celular de esta gama. Buena compra. Fue una compra para mi madre, quedó encantada.;NEUTRO
266;SEM;MX;Llegó en el tiempo estimado, muy funcional y las fotos excelentes vino igual con adaptador para enchufe por la entrada europea que manejan en general estoy satisfecho;NEUTRO
267;SEM;MX;Llegó en buen tiempo y buen precio para el teléfono;NEUTRO
268;SEM;MX;Está bonito, práctico y resistente... lo que se espera de un Nokia. Cumple su cometido: llamadas, sms, radio FM y ya. No tiene soporte para nada más. Recibe puntos a favor por estar liberado y tener espacio para doble sim.;NEUTRO
269;SEM;MX;"El producto resultó con algunos fallas en bocinas y detalles estéticos, sin embargo el vendedor se disculpó por las fallas y nos reembolsó en tiempo y forma; se agradece la honestidad y prontitud de respuesta.";NEUTRO
270;SEM;MX;Excelente producto, costo beneficio, llego en tiempo y el estado físico del mismo estaba 9.5 de 10;NEUTRO
271;SEM;MX;El producto funciona a la perfección y es una buena opción de compra si lo que buscas es un dispositivo economico y que funcione para uso normal;NEUTRO
272;SEM;MX;Muy lindo color, con su cargador y adaptador. Llegó en muy buen tiempo.;NEUTRO
273;SEM;MX;Hasta ahora el equipo ha funcionado sin ningún problema, todo venía empacado en su caja original, aunque abierta, pero con todos los accesorios, buen celular relación calidad-precio. Llegó en el tiempo estipulado.;NEUTRO
274;SEM;MX;Uso normal;NEUTRO
275;SEM;MX;Ame el celular, basandome en reseñas previas cuando llego el repartidor abrí la caja frente a él para asegurarnos, pero todo llegó en tiempo y forma.;NEUTRO
276;SEM;MX;Muy buen teléfono, llego a tiempo, la red funciona perfectamente en México.;NEUTRO
277;SEM;MX;Llego a tiempo;NEUTRO
278;SEM;MX;Se compró en el buen fin y es tiempo que no me llega mi devolución por el, fui estafado y recibí una bolsa de harina en lugar del equipo celular cuidado;NEUTRO
279;SEM;MX;"El cambio de iPhone a p30 es algo difícil, y ahorita que tengo los dos funcionando me he dado cuenta que el p30 tiene cortas fallas en Facebook; no se pueden ver algunas fotos y mensajes privados que me envían, las cámaras son de una calidad impresionante";NEUTRO
280;SEM;MX;Desde que recibí la caja tuve un mal presentimiento, lo que estaba dentro se movía por toda la caja, al abrir, ¡oh sorpresa!, lo que había dentro no era el smartphone que esperaba, sino un Roku Express, con un valor de unos $600.00, ya inicié el trámite de devolución y tuve que volver a comprarlo. EL REEMBOLSO FUE RÁPIDO. Vale la pena la compra, es tal como está descrito. Cumple todas las expectativas.;NEUTRO
281;SEM;MX;El celular llegó en tiempo y forma, asi como la bocina que incluia de regalo. Toma fotos muy nitidas, la bateria le dura más de un día, se carga por completo en menos de una hora. Recomendado.;NEUTRO
282;SEM;MX;No puedo creer lo que esta pasando con Amazon, nunca me había sucedido, la primera vez el pedido llegó equivocado, así que volvieron a hacer el envío y en esta ocasión me llegó un teléfono de imitación, si lo ves por fuera parece un p30 normal paro es una imitación para empezar tiene demasiada poca memoria llego sin manuales y la entrada para la carga es tipo mini usb, (la del p30 original es tipo c). Y ni siquera carga. No creo vuelva a comprar un smartphone en Amazon nunca más.;NEUTRO
283;SEM;MX;Muy buen equipo y en muy buenas condiciones el paquete. Llegó en tiempo y forma y el celular cumple con lo que promete.;NEUTRO
284;SEM;MX;Llegó todo completo y a tiempo, trae un protector de regalo, muy buen celular y buen precio.;NEUTRO
285;SEM;MX;Llego en el tiempo indicado Muy buen precio excelente producto;NEUTRO
286;SEM;MX;Todo se dio en tiempo y forma con el envío y el empaque. Recomendable al 100 envíos y vendidos por Amazon. El celular es un excelente referente de los gama alta calidad tecnología y precio.;NEUTRO
287;SEM;MX;El celular está excelente llego a tiempo y en buenas condiciones;NEUTRO
288;SEM;MX;"Lo compré en oferta en el Prime Day! Llegó en tiempo y forma. Hasta ahorita corre genial y sin ningún problema. Altamente recomendable ;)";NEUTRO
289;SEM;MX;Todas sus funciones estan de 10, las cámaras, increibles, la pila dura un buen de tiempo;NEUTRO
290;SEM;MX;Todo en tiempo y forma;NEUTRO
291;SEM;MX;No tuve problemas para la compra, llegó en el tiempo establecido, y sellado, en perfectas condiciones.;NEUTRO
292;SEM;MX;De usar por mucho tiempo Iphone, este celular no me ha dado problema en cuanto a aplicaciones pesadas, la cámara es muy buena y aunque no hace mención de ello es dual SIM;NEUTRO
293;SEM;MX;Es el primer teléfono que no es IPhone en 14 años, no me arrepiento de la compra, es un excelente teléfono y las aplicaciones de Google continúan funcionando y actualizando de forma normal.;NEUTRO
294;SEM;MX;Recibí ambos equipos (P30 y Y9) en excelentes condiciones y a tiempo.;NEUTRO
295;SEM;MX;Al filo de la sosobra por el tiempo de entrega... pero todo en orden. Excelente Telefono... ! una de las pocas cosas que he comprado por internet y que estoy extremadamente satisfecho. Lo recomiendo al 100%;NEUTRO
296;SEM;MX;Excelente equipo. La batería dura mucho tiempo.;NEUTRO
297;SEM;MX;La verda funvionava vien pero asta que nomas me aparecio.que el telefono.esta blokiador x servidor;NEUTRO
298;SEM;MX;Se estuvo usando un tiempo y despues de la nada, aparecio el mensaje que se habia deshabilitado el equipo por haber sido obtenido de manera ilicita, siendo que se adquirio por este medio. 😒;NEUTRO
299;SEM;MX;Llegó todo excelente y a tiempo.;NEUTRO
300;SEM;MX;Me encanto! Llego antes de tiempo y sin un rasguño ni nada, tengo casi 2 semanas y no he tenido ningún problema. La pila le dura muchísimo. Muy recomendado;NEUTRO
301;SEM;MX;Llegó a tiempo. Está como nuevo. Funciona perfectamente.;NEUTRO
302;SEM;MX;Excelente envio y entrega en el tiempo establecido ,Le fallan algunas cosas como la huella y se descarga muy rápido , buena estetica del producto;NEUTRO
303;SEM;MX;"Excelente!! como siempre que hago compras en Amazon; el telefono, en funcion y estetica de 9.9, Esperemos todo siga asi en mi tiempo de garantia jeje";NEUTRO
304;SEM;MX;Me mandaron un celular bloqueado, decía que incluye lo siguiente: 1 Apple iPhone 8, desbloqueado. 1 funda protectora transparente y fina que absorbe los golpes. 1 soporte de mesa ajustable y plegable. 1 cargador de coche USB 3.0 de carga rápida. 1 cable Lightning de carga adicional. 1 cubeta de alimentación USB adicional. 1 paño de limpieza de microfibra. Sólo me llegó el cubo y un cable. El proveedor Observeye no sabía como desbloquear el celular y lo pidió de vuelta. Espero que nos devuelvan el dinero.;NEUTRO
305;SEM;MX;Llegó en tiempo y forma, sin ningún daño. La entrega fue por DHL.Excelente relación calidad-precio. Producto nuevo y original;NEUTRO
306;SEM;MX;No es la versión con NFC, estuve buscando específicamente este celular y me enviaron una versión similar sin la funcionalidad. sugiero que ajustan a la descripción de manera correcta porque es muy incómodo esperar recibir el producto y ver que no es lo que estás comprando. Solicite mi reembolso el día 5 de agosto y hasta ahora no me han devuelto mi dinero, mal mal mal;NEUTRO
307;SEM;MX;Por el buen rendimiento que tiene la duración de la batería es de 1 día sin usarlo para juegos, solo videos, los 2 días de batería son con uso mínimo de mensajeria y redes sociales, el precio es bueno y el único punto negativo son las fallas del software, tiene errores aún pero no son un gran inconveniente, vale la pena definitivamente si está en oferta (comprado durante hoy days en aprox190 usd 3800mxn) y a precio normal se pueden considerar más opciones que las hay y este es una de ellas.;NEUTRO
308;SEM;MX;Exelente llegando antes de tiempo, para juegos y fotos muy bueno y la batería se carga muy rápido, RECOMENDADO...;NEUTRO
309;SEM;MX;Muy buen celular a buen precio, es rápido y la opción que tiene para tener abiertas 2 aplicaciones al mismo tiempo en la pantalla es excelente. Lo único malo seria cuando vez videos, no toma en cuenta toda la pantalla del celular, si quieres usar toda la pantalla tienes que agrandar la imagen pero pierdes la vista de diferentes características del video que esas viendo.;NEUTRO
310;SEM;MX;Llego en tiempo, forma y completo. De lujo.;NEUTRO
311;SEM;MX;Excelente producto y llegó en tiempo y forma;NEUTRO
312;SEM;MX;Me llegó a tiempo, está a buen precio pero el celular no es muy bueno se traba mucho;NEUTRO
313;SEM;MX;El celular es original, lo que no me pareció es que pague por uno color negro y me lo mandaron color plata , y como era para un regalo no tenia tiempo de regresarlo, producto bueno pero el servicio mal;NEUTRO
314;SEM;MX;Llego antes de tiempo, vienen con los sellos de fabrica intactos.;NEUTRO
315;SEM;MX;Llego antes de tiempo y el equipo sellado en excelente estado. Sin fallas ni quejas.;NEUTRO
316;SEM;MX;Hermoso modelo de dispositivo, el celular es una pasada sus especificaciones técnicas excelentes, todo justo como viene especificado, doble SIM, 128GB, 6GB ram, además es muy lindo. El pedido llegó al tiempo estipulado y en buen estado :D;NEUTRO
317;SEM;MX;Llegó a tiempo y muy buen producto;NEUTRO
318;SEM;MX;muy buen vendedor,encalidad y tiempo de entrega;NEUTRO
319;SEM;MX;El celular se lo compré como regalo para mi esposa. El uso que le da es intenso, y funciona excelente tanto la cámara como el equipo. El equipo lo tiene ya más de un año y no ha habido degradación alguna en la calidad, tiempos de respuesta, etc. Muy recomendado y excelente valor para el precio que cuesta.;NEUTRO
320;SEM;MX;Excelente producto. Hasta el momento no he tenido problema con el móvil, la batería le dura casi 3 días y lo uso todo el tiempo. En memoria es excelente y la calidad que se tiene en general de todo es súper recomendada.;NEUTRO
321;SEM;MX;"Me gusta casi todo - tiene detalles que no he logrado resolver; por ejemplo el ícono que muestra carga de batería, el más grande que he podido encontrar es muy chico para mi vista. No he encontrado la manera de que muestre la hora en números grandes la mayor parte del tiempo, casi siempre necesito anteojos para ver la hora. La luz hay que encenderla en la pantalla, no enciende ni apaga, si mueves el teléfono con rapidez, como en otras marcas";NEUTRO
322;SEM;MX;El teléfono es excelente, me ha gustado mucho. La batería dura más de un día incluso con el uso constante de aplicaciones de alto consumo. Mi paquete traía todo, hasta funda de silicona. Tiene un ligero problema de que el botón de bloqueo llega a quedarse atorado, causando el reinicio del aparato hasta que vuelves a apretar para que se desatore, pero no es todo el tiempo y el aparato reinicia rapidísimo así que no me parece un inconveniente que me haga bajarle puntos. Eventualmente aprendes a apretar de modo que no suceda. Volvería a comprarlo sin duda.;NEUTRO
323;SEM;MX;Todo en tiempo y en orden justo como lo anuncia.;NEUTRO
324;SEM;MX;Buen teléfono, llegó en el tiempo correcto y sin complicaciones.;NEUTRO
325;SEM;MX;Para el costo es un celular bastante bueno, la cámara es buena mientras se tome la foto normal, al ocupar su zoom óptico se deforma mucho la imagen, pero en general lo demás esta excelente, es un muy buen equipo.;NEUTRO
326;SEM;MX;Excelente compra, llego en tiempo y forma, estética de 10 y batería al 90% 06/01/2021;NEUTRO
